276,22,1,874787496
276,11,1,874787497
276,357,1,874787526
276,197,1,874787549
276,182,1,874787549
23,173,1,874787587
23,380,1,874787774
532,1221,1,874788957
23,427,1,874789279
276,157,1,874790773
276,223,1,874790773
276,423,1,874790926
276,429,1,874790972
276,179,1,874791102
276,187,1,874791102
276,168,1,874791623
276,56,1,874791623
276,204,1,874791667
276,173,1,874791993
276,186,1,874792018
532,139,1,874792232
821,1084,1,874792285
276,174,1,874792366
276,89,1,874792366
821,275,1,874792369
276,176,1,874792401
276,144,1,874792401
276,183,1,874792402
276,172,1,874792435
276,96,1,874792435
276,195,1,874792483
821,237,1,874792491
821,126,1,874792570
821,845,1,874792591
276,200,1,874792663
276,98,1,874792663
821,459,1,874792698
821,274,1,874792778
821,1,1,874792813
821,15,1,874792835
276,432,1,874792839
276,95,1,874792839
276,143,1,874792870
821,1197,1,874792889
276,419,1,874792907
821,1060,1,874793022
821,318,1,874793368
821,22,1,874793418
821,28,1,874793469
821,389,1,874793469
821,483,1,874793517
821,357,1,874793517
821,180,1,874793517
821,79,1,874793517
821,509,1,874793574
821,234,1,874793574
821,495,1,874793574
821,64,1,874793649
821,705,1,874793649
821,427,1,874793649
821,174,1,874793773
821,213,1,874793806
821,98,1,874793847
821,56,1,874793847
821,97,1,874793848
821,707,1,874793848
821,95,1,874793898
821,132,1,874793898
821,484,1,874793898
821,71,1,874793969
276,603,1,874795613
276,156,1,874795704
276,653,1,874795729
276,198,1,874795949
276,206,1,874795988
291,288,1,874805453
291,475,1,874805699
291,129,1,874805699
291,181,1,874805804
291,9,1,874805804
291,844,1,874805804
291,50,1,874805860
291,508,1,874805892
291,455,1,874805958
259,317,1,874809057
259,12,1,874809192
157,286,1,874813268
157,515,1,874813477
157,1,1,874813703
157,293,1,874813703
157,150,1,874813703
157,1302,1,874813703
157,235,1,874813703
817,273,1,874815885
817,117,1,874815947
756,1149,1,874827023
893,1,1,874827725
893,69,1,874827818
893,405,1,874828864
893,56,1,874829733
893,172,1,874829883
893,50,1,874829883
893,161,1,874830122
756,143,1,874831383
756,603,1,874831383
756,919,1,874831383
756,100,1,874831383
756,178,1,874831383
291,151,1,874833668
291,293,1,874833668
291,15,1,874833668
291,291,1,874834054
291,685,1,874834254
291,460,1,874834254
291,1,1,874834481
291,24,1,874834481
291,294,1,874834481
291,741,1,874834481
291,246,1,874834481
291,100,1,874834481
291,117,1,874834481
291,7,1,874834481
291,410,1,874834481
291,124,1,874834481
291,56,1,874834701
291,12,1,874834701
291,1073,1,874834701
291,98,1,874834701
291,466,1,874834768
291,156,1,874834768
291,79,1,874834799
291,5,1,874834799
291,53,1,874834827
291,581,1,874834827
291,226,1,874834895
291,172,1,874835062
291,22,1,874835062
291,174,1,874835062
291,144,1,874835091
291,686,1,874835165
276,479,1,874836703
933,64,1,874853605
933,22,1,874853634
933,56,1,874853688
933,98,1,874853734
933,474,1,874853734
933,127,1,874853898
933,100,1,874853927
933,179,1,874854135
933,180,1,874854723
543,134,1,874862967
543,60,1,874864346
543,56,1,874866535
291,448,1,874867741
291,670,1,874867785
291,567,1,874867786
291,469,1,874867912
291,223,1,874867912
291,64,1,874867994
291,48,1,874868027
291,69,1,874868146
291,179,1,874868255
291,715,1,874868327
291,1220,1,874868382
291,631,1,874871479
291,238,1,874871736
291,428,1,874871766
291,168,1,874871800
291,90,1,874871800
291,173,1,874871800
506,510,1,874873067
506,71,1,874873068
506,234,1,874873111
506,523,1,874873112
506,174,1,874873157
506,135,1,874873157
506,641,1,874873158
506,603,1,874873198
506,95,1,874873198
506,194,1,874873247
506,12,1,874873247
506,514,1,874873287
506,175,1,874873327
506,69,1,874873327
506,8,1,874873374
506,202,1,874873374
506,521,1,874873529
506,684,1,874873529
506,228,1,874873571
506,496,1,874873615
506,497,1,874873703
506,435,1,874873744
506,82,1,874873745
506,657,1,874873745
506,176,1,874873892
506,79,1,874874054
506,399,1,874874054
506,168,1,874874055
506,204,1,874874055
506,89,1,874874109
506,530,1,874874110
506,710,1,874874151
506,661,1,874874308
506,183,1,874874308
506,611,1,874874525
506,181,1,874874676
506,205,1,874874760
506,423,1,874874850
506,746,1,874875062
346,300,1,874947380
346,50,1,874947609
346,172,1,874947609
346,134,1,874947644
346,127,1,874947747
346,180,1,874947958
346,182,1,874948031
346,22,1,874948059
346,318,1,874948105
346,520,1,874948105
346,79,1,874948105
346,96,1,874948252
346,181,1,874948332
346,133,1,874948513
346,174,1,874948547
346,55,1,874948639
346,195,1,874948703
346,515,1,874948890
346,56,1,874949217
346,12,1,874950232
346,431,1,874950616
346,566,1,874950766
21,326,1,874950889
21,9,1,874951188
21,127,1,874951188
21,408,1,874951188
21,1,1,874951244
21,100,1,874951292
21,7,1,874951292
21,298,1,874951382
21,671,1,874951657
21,854,1,874951657
21,234,1,874951657
21,98,1,874951657
21,201,1,874951658
21,56,1,874951658
21,185,1,874951658
21,853,1,874951658
21,200,1,874951695
21,558,1,874951695
21,447,1,874951695
21,164,1,874951695
21,219,1,874951797
21,656,1,874951797
21,675,1,874951897
130,286,1,874953239
130,300,1,874953239
130,326,1,874953239
130,321,1,874953291
130,289,1,874953291
130,288,1,874953291
130,294,1,874953337
130,7,1,874953557
130,150,1,874953558
130,1,1,874953595
130,237,1,874953621
130,181,1,874953621
130,93,1,874953665
130,993,1,874953665
130,50,1,874953665
130,763,1,874953728
130,534,1,874953728
130,293,1,874953769
130,298,1,874953769
130,111,1,874953825
130,24,1,874953866
297,286,1,874953892
297,258,1,874953892
130,117,1,874953895
297,100,1,874954183
297,275,1,874954260
297,515,1,874954353
297,137,1,874954425
297,475,1,874954426
297,50,1,874954541
297,298,1,874954814
712,768,1,874956560
712,699,1,874956586
712,366,1,874956713
712,399,1,874956872
712,451,1,874956872
712,40,1,874956956
712,110,1,874956956
712,1036,1,874956981
712,143,1,874957306
621,73,1,874962772
621,944,1,874963126
621,79,1,874963594
621,55,1,874963594
621,385,1,874963797
621,96,1,874963797
621,568,1,874963797
621,82,1,874964267
621,578,1,874964604
621,559,1,874964915
621,624,1,874965093
621,584,1,874965094
621,8,1,874965407
621,50,1,874965407
621,172,1,874965407
621,87,1,874965408
621,181,1,874965408
1,168,1,874965478
1,172,1,874965478
1,165,1,874965518
1,166,1,874965677
1,196,1,874965677
1,14,1,874965706
1,127,1,874965706
1,181,1,874965739
1,109,1,874965739
1,1,1,874965758
1,246,1,874965905
1,50,1,874965954
1,253,1,874965970
276,169,1,874977555
342,301,1,874984045
342,23,1,874984154
342,179,1,874984175
342,486,1,874984207
342,657,1,874984207
342,32,1,874984207
342,100,1,874984207
342,175,1,874984207
342,9,1,874984233
342,475,1,874984233
342,12,1,874984315
342,487,1,874984315
342,56,1,874984315
342,11,1,874984315
342,514,1,874984341
342,558,1,874984341
342,433,1,874984395
342,47,1,874984430
342,813,1,874984480
342,1368,1,874984507
342,14,1,874984661
342,129,1,874984684
342,149,1,874984788
342,123,1,874984832
346,291,1,875002643
76,286,1,875027206
76,23,1,875027355
76,192,1,875027442
76,276,1,875027601
76,56,1,875027739
76,1129,1,875028075
76,6,1,875028165
76,98,1,875028391
76,100,1,875028391
76,197,1,875028563
76,135,1,875028792
76,150,1,875028880
833,127,1,875035660
833,1187,1,875035850
833,508,1,875035953
833,298,1,875036383
833,195,1,875038529
833,192,1,875038529
833,154,1,875038775
833,168,1,875038775
833,589,1,875038807
833,11,1,875038850
833,134,1,875038987
833,1070,1,875038987
833,1019,1,875039039
833,923,1,875039153
833,671,1,875039204
833,182,1,875039254
833,185,1,875039416
833,12,1,875039416
833,654,1,875039558
407,209,1,875042378
407,238,1,875042378
407,168,1,875042424
407,496,1,875042425
407,8,1,875042425
407,134,1,875042569
407,56,1,875042569
407,169,1,875042642
407,174,1,875042675
407,100,1,875042905
407,173,1,875043948
407,98,1,875044510
407,185,1,875044597
941,117,1,875048886
941,408,1,875048886
941,919,1,875048887
941,298,1,875048887
941,181,1,875048887
941,124,1,875048996
941,1,1,875049144
297,168,1,875049192
870,520,1,875050559
870,127,1,875050602
870,170,1,875050637
870,514,1,875050637
870,188,1,875050672
870,174,1,875050698
870,603,1,875050723
870,197,1,875050723
870,58,1,875050723
870,657,1,875050748
870,1073,1,875050748
870,523,1,875050774
870,479,1,875050801
870,56,1,875050826
870,318,1,875050865
870,475,1,875051100
1,93,1,875071484
1,224,1,875071484
1,124,1,875071484
1,19,1,875071515
188,265,1,875071520
188,11,1,875071520
1,137,1,875071541
188,632,1,875071581
1,235,1,875071589
1,15,1,875071608
1,13,1,875071805
188,64,1,875071891
188,97,1,875071891
188,98,1,875071957
188,483,1,875072009
1,190,1,875072125
1,114,1,875072173
1,183,1,875072262
1,60,1,875072370
188,484,1,875072392
188,79,1,875072393
1,64,1,875072404
1,202,1,875072442
188,22,1,875072459
1,89,1,875072484
188,318,1,875072518
1,48,1,875072520
1,175,1,875072547
188,692,1,875072583
188,591,1,875072674
188,143,1,875072674
1,55,1,875072688
1,204,1,875072688
1,96,1,875072716
188,174,1,875072741
1,81,1,875072865
188,419,1,875072876
1,197,1,875072956
1,191,1,875072956
1,207,1,875073067
188,96,1,875073128
1,174,1,875073198
188,180,1,875073329
188,392,1,875073408
188,7,1,875073477
188,470,1,875073647
188,498,1,875073828
188,742,1,875073909
188,566,1,875074200
188,628,1,875074200
188,218,1,875074667
188,153,1,875075062
188,173,1,875075118
188,216,1,875075300
113,258,1,875075887
113,328,1,875076044
113,50,1,875076416
113,126,1,875076827
113,246,1,875076872
113,299,1,875076986
113,327,1,875076987
291,210,1,875086491
291,780,1,875086636
291,496,1,875088191
793,294,1,875103584
793,127,1,875103773
793,50,1,875103942
793,1142,1,875104068
793,151,1,875104142
407,154,1,875116964
833,474,1,875122675
833,183,1,875123026
833,32,1,875123255
833,177,1,875123299
833,47,1,875123299
833,646,1,875123427
833,23,1,875123427
833,180,1,875123677
833,616,1,875124024
833,179,1,875124181
833,203,1,875124299
833,187,1,875124348
833,89,1,875124495
833,160,1,875124535
833,209,1,875124604
756,55,1,875129318
422,324,1,875129523
422,286,1,875129523
422,276,1,875129791
422,273,1,875129791
422,137,1,875129882
422,275,1,875130026
422,919,1,875130027
422,250,1,875130100
422,410,1,875130230
833,96,1,875132134
658,515,1,875145493
658,408,1,875145614
658,127,1,875145614
658,182,1,875147448
658,45,1,875147800
658,527,1,875147800
658,8,1,875147873
658,169,1,875147935
658,56,1,875148108
658,198,1,875148108
658,178,1,875148195
658,151,1,875148319
337,515,1,875184280
337,742,1,875184353
337,50,1,875184413
337,227,1,875185319
337,222,1,875185319
337,230,1,875185319
337,228,1,875185319
337,15,1,875185596
337,151,1,875185627
337,121,1,875185664
130,174,1,875216249
130,68,1,875216283
130,56,1,875216283
130,98,1,875216507
130,202,1,875216507
130,55,1,875216507
130,11,1,875216545
130,496,1,875216593
130,531,1,875216628
130,144,1,875216717
130,204,1,875216718
130,69,1,875216718
130,96,1,875216786
130,99,1,875216786
130,95,1,875216867
130,234,1,875216932
130,357,1,875216933
130,423,1,875216978
130,427,1,875217033
130,185,1,875217033
130,17,1,875217096
130,22,1,875217265
130,200,1,875217392
130,79,1,875217392
833,447,1,875224309
833,1597,1,875225193
759,300,1,875227686
759,294,1,875227708
759,1,1,875227798
759,181,1,875227798
759,742,1,875227798
759,220,1,875227904
759,118,1,875227954
337,471,1,875235809
337,520,1,875236281
337,135,1,875236512
337,392,1,875236512
297,98,1,875238579
297,223,1,875238638
297,86,1,875238883
297,527,1,875239018
297,57,1,875239383
297,56,1,875239422
297,114,1,875239569
297,12,1,875239619
297,70,1,875239619
297,154,1,875239658
297,8,1,875239795
297,185,1,875239870
297,143,1,875239870
297,97,1,875239871
297,603,1,875239942
297,479,1,875240015
297,153,1,875240053
1,108,1,875240920
1,45,1,875241687
703,127,1,875242663
703,181,1,875242762
703,237,1,875242787
703,50,1,875242813
703,15,1,875242814
703,118,1,875242852
703,257,1,875242990
703,121,1,875243049
221,100,1,875244125
221,273,1,875244183
221,129,1,875244331
221,24,1,875244352
221,246,1,875244457
221,150,1,875244557
221,250,1,875244633
221,12,1,875245283
221,64,1,875245350
221,48,1,875245462
221,156,1,875245533
221,56,1,875245592
221,96,1,875245672
221,318,1,875245690
221,210,1,875245760
221,42,1,875245813
221,172,1,875245907
221,721,1,875246944
279,321,1,875249102
279,408,1,875249210
346,496,1,875260242
452,480,1,875261261
452,496,1,875261666
346,33,1,875261753
452,483,1,875263244
452,98,1,875263330
452,89,1,875263413
346,2,1,875263473
452,185,1,875264355
452,50,1,875264825
452,179,1,875265368
346,572,1,875266600
452,607,1,875266680
145,242,1,875269755
145,327,1,875269822
145,328,1,875270006
145,273,1,875270322
145,515,1,875270394
145,7,1,875270429
145,100,1,875270458
145,181,1,875270507
145,13,1,875270507
145,282,1,875270570
145,237,1,875270570
145,150,1,875270655
145,117,1,875270655
145,240,1,875270764
145,257,1,875270932
145,1245,1,875271397
145,1028,1,875271607
145,176,1,875271838
145,79,1,875271838
145,98,1,875271896
145,156,1,875271896
145,56,1,875271896
145,31,1,875271896
145,203,1,875271948
145,234,1,875271948
145,183,1,875272009
145,603,1,875272009
145,1073,1,875272009
145,566,1,875272010
145,265,1,875272131
145,44,1,875272132
145,431,1,875272132
145,1273,1,875272196
145,470,1,875272299
145,173,1,875272604
145,97,1,875272652
145,216,1,875272694
145,549,1,875272786
145,88,1,875272833
145,1041,1,875272987
145,22,1,875273021
145,11,1,875273120
145,684,1,875273174
145,393,1,875273174
452,69,1,875275699
468,100,1,875279269
468,9,1,875280041
468,25,1,875280214
468,150,1,875280309
468,124,1,875280331
468,246,1,875280352
468,50,1,875280352
468,1,1,875280395
468,293,1,875280395
468,1134,1,875280670
468,963,1,875286036
468,64,1,875286450
468,56,1,875286450
468,55,1,875287615
468,22,1,875287686
468,153,1,875287720
468,204,1,875287826
468,432,1,875287826
468,144,1,875287826
468,135,1,875287895
468,98,1,875288196
468,143,1,875288197
468,97,1,875288503
919,275,1,875288522
919,100,1,875288522
919,508,1,875288570
919,276,1,875288612
919,93,1,875288681
919,236,1,875288681
919,285,1,875288748
919,9,1,875288749
468,214,1,875288771
468,216,1,875288771
919,277,1,875288805
919,129,1,875289025
919,15,1,875289250
468,498,1,875291571
468,427,1,875291722
468,195,1,875291902
468,180,1,875291902
468,132,1,875292134
468,82,1,875292320
468,182,1,875292320
468,647,1,875293386
468,318,1,875293386
468,655,1,875294464
468,357,1,875294549
468,174,1,875294549
468,173,1,875295093
468,71,1,875295148
468,96,1,875295148
468,507,1,875295412
798,748,1,875295521
798,259,1,875295566
279,24,1,875295591
798,826,1,875295695
798,815,1,875295695
279,25,1,875295736
279,257,1,875295736
798,181,1,875295772
798,274,1,875295772
798,50,1,875295810
798,121,1,875295930
798,845,1,875295930
798,405,1,875296148
279,154,1,875296291
468,603,1,875296309
468,209,1,875296309
468,178,1,875296401
279,168,1,875296435
279,491,1,875296435
279,128,1,875296461
279,173,1,875296461
279,175,1,875296461
279,236,1,875296813
279,864,1,875296829
468,4,1,875296868
279,741,1,875296891
279,117,1,875297199
279,597,1,875297456
279,1012,1,875298447
468,47,1,875301056
468,91,1,875301056
468,1070,1,875301653
268,286,1,875306477
279,654,1,875306552
279,1500,1,875306613
279,169,1,875306910
514,169,1,875308734
279,209,1,875308987
514,1,1,875309276
514,746,1,875309276
268,59,1,875309282
268,60,1,875309344
268,582,1,875309344
514,216,1,875309350
514,7,1,875309415
268,480,1,875309430
514,98,1,875309473
279,186,1,875309482
268,654,1,875309718
268,474,1,875309718
268,50,1,875309719
268,169,1,875309829
268,483,1,875309859
268,205,1,875309859
268,174,1,875309882
268,176,1,875309998
268,172,1,875310031
268,134,1,875310083
279,465,1,875310157
279,746,1,875310233
279,502,1,875310263
279,207,1,875310394
279,208,1,875310631
279,401,1,875310730
514,174,1,875310992
514,28,1,875311192
514,96,1,875311192
514,408,1,875311225
76,96,1,875312034
279,712,1,875312339
279,721,1,875312719
279,233,1,875312745
279,27,1,875313015
279,163,1,875313311
279,636,1,875313387
279,862,1,875313646
279,391,1,875313859
279,998,1,875313883
279,1413,1,875314434
514,214,1,875318163
514,87,1,875318163
514,1039,1,875318163
514,367,1,875318164
514,191,1,875318224
514,190,1,875318224
514,12,1,875318263
342,408,1,875318266
342,288,1,875318267
342,251,1,875318267
514,425,1,875318291
514,189,1,875318291
514,204,1,875318331
514,42,1,875318331
514,196,1,875318331
514,710,1,875318331
342,547,1,875318347
342,1128,1,875318536
342,320,1,875318833
342,606,1,875318882
342,169,1,875318907
342,482,1,875318936
342,143,1,875318936
342,114,1,875318962
342,132,1,875319129
342,656,1,875319151
342,182,1,875319173
342,488,1,875319536
342,209,1,875319554
342,131,1,875319786
342,58,1,875319912
342,499,1,875319912
342,144,1,875319912
342,367,1,875319967
342,189,1,875319967
342,191,1,875319991
342,212,1,875319992
265,300,1,875320024
342,216,1,875320104
265,748,1,875320112
342,193,1,875320199
265,1,1,875320247
342,517,1,875320297
342,381,1,875320312
265,117,1,875320332
342,428,1,875320334
265,591,1,875320424
265,237,1,875320462
265,742,1,875320542
265,100,1,875320601
265,298,1,875320633
265,282,1,875320714
265,273,1,875320714
24,223,1,875322727
24,1007,1,875322758
24,64,1,875322758
24,180,1,875322847
24,151,1,875322848
24,763,1,875322875
24,324,1,875322875
24,276,1,875322951
24,427,1,875323002
24,8,1,875323002
24,191,1,875323003
24,69,1,875323051
24,11,1,875323100
24,357,1,875323100
24,92,1,875323241
24,238,1,875323274
24,55,1,875323308
24,98,1,875323401
24,200,1,875323440
24,662,1,875323440
24,318,1,875323474
24,173,1,875323474
24,729,1,875323475
24,275,1,875323507
24,477,1,875323594
24,41,1,875323594
24,176,1,875323595
24,100,1,875323637
24,178,1,875323676
24,12,1,875323711
24,421,1,875323712
24,9,1,875323745
24,286,1,875323773
24,71,1,875323833
24,127,1,875323879
24,655,1,875323915
612,275,1,875324710
612,924,1,875324710
612,1063,1,875325049
633,79,1,875325128
113,1251,1,875325377
287,294,1,875333873
287,327,1,875333916
287,248,1,875333965
287,1,1,875334088
287,9,1,875334089
287,237,1,875334151
287,222,1,875334224
287,50,1,875334271
287,591,1,875334293
287,117,1,875334405
287,1016,1,875334430
287,249,1,875334430
287,845,1,875334587
287,56,1,875334759
287,201,1,875334962
287,28,1,875335018
287,11,1,875335124
287,168,1,875335190
287,218,1,875335424
287,461,1,875336652
287,39,1,875336652
287,64,1,875336775
287,156,1,875336804
597,289,1,875338983
597,300,1,875338983
597,748,1,875339041
597,298,1,875339723
597,50,1,875339876
597,477,1,875339970
597,283,1,875340010
597,293,1,875340939
597,15,1,875341758
597,825,1,875343583
738,408,1,875349584
738,174,1,875349968
738,173,1,875350012
738,228,1,875350316
919,318,1,875372903
919,558,1,875372988
919,382,1,875373214
919,582,1,875373214
919,98,1,875373470
919,1101,1,875373470
919,140,1,875373471
919,57,1,875373621
919,191,1,875373824
919,82,1,875373945
919,58,1,875374032
919,423,1,875374032
919,64,1,875374088
919,419,1,875374269
919,22,1,875374269
67,64,1,875379211
67,1093,1,875379419
67,240,1,875379566
67,7,1,875379794
67,117,1,875379794
67,405,1,875379794
118,474,1,875384571
118,135,1,875384591
118,179,1,875384612
118,200,1,875384647
118,188,1,875384669
118,100,1,875384751
118,172,1,875384751
118,427,1,875384751
118,513,1,875384751
118,193,1,875384793
118,176,1,875384793
118,475,1,875384793
118,433,1,875384793
118,171,1,875384825
118,210,1,875384825
118,79,1,875384885
118,175,1,875384885
118,317,1,875384885
118,511,1,875384885
118,134,1,875384916
118,156,1,875384946
118,23,1,875384979
118,185,1,875384979
118,32,1,875384979
118,98,1,875384979
118,654,1,875385007
118,174,1,875385007
118,184,1,875385057
118,55,1,875385099
118,22,1,875385136
118,655,1,875385136
118,960,1,875385136
118,180,1,875385136
118,774,1,875385198
118,201,1,875385198
118,56,1,875385198
118,7,1,875385198
118,547,1,875385228
118,853,1,875385228
118,558,1,875385228
118,844,1,875385256
118,53,1,875385280
118,436,1,875385280
118,551,1,875385306
118,396,1,875385335
118,258,1,875385386
118,675,1,875385386
118,218,1,875385386
118,641,1,875385386
118,223,1,875385386
118,919,1,875385386
118,164,1,875385386
118,234,1,875385386
118,320,1,875385386
118,288,1,875385386
671,258,1,875386402
671,7,1,875388719
671,181,1,875388719
671,50,1,875388719
671,257,1,875388720
671,118,1,875389187
671,250,1,875389187
297,238,1,875409525
943,64,1,875409939
297,174,1,875410071
490,109,1,875428765
490,127,1,875428765
490,50,1,875428765
490,150,1,875428765
195,651,1,875436683
532,302,1,875441085
35,300,1,875458970
514,50,1,875462466
514,114,1,875462466
514,83,1,875462568
514,423,1,875462568
514,474,1,875462689
514,97,1,875462764
514,433,1,875462795
514,70,1,875462826
514,173,1,875462826
514,732,1,875462901
514,188,1,875463028
514,275,1,875463028
514,111,1,875463165
514,228,1,875463202
693,521,1,875482092
693,357,1,875482169
693,48,1,875482280
693,178,1,875482309
693,97,1,875482604
693,632,1,875482626
693,185,1,875483301
693,504,1,875483302
76,474,1,875498278
76,64,1,875498777
76,137,1,875498777
779,258,1,875501254
779,294,1,875501334
943,100,1,875501725
779,181,1,875501734
943,127,1,875501774
943,508,1,875501795
943,475,1,875501889
943,471,1,875502042
943,928,1,875502074
943,282,1,875502230
207,127,1,875506634
233,515,1,875508080
233,958,1,875508372
233,192,1,875508485
172,183,1,875538864
691,604,1,875543025
691,496,1,875543025
691,79,1,875543025
691,524,1,875543153
691,692,1,875543153
691,64,1,875543191
691,603,1,875543191
691,1172,1,875543191
691,735,1,875543228
691,182,1,875543228
691,318,1,875543281
691,185,1,875543281
691,650,1,875543281
691,178,1,875543281
691,772,1,875543281
691,1,1,875543346
691,205,1,875543395
691,170,1,875543395
407,659,1,875550174
798,21,1,875554953
152,286,1,875562268
5,257,1,875635239
5,100,1,875635349
5,109,1,875635350
5,181,1,875635757
5,89,1,875636033
5,228,1,875636070
5,174,1,875636130
5,172,1,875636130
5,396,1,875636265
5,401,1,875636308
5,390,1,875636340
5,42,1,875636360
5,153,1,875636375
5,186,1,875636375
5,209,1,875636571
5,382,1,875636587
5,428,1,875636588
5,430,1,875636631
5,433,1,875636655
5,434,1,875637033
798,930,1,875637661
798,254,1,875637836
798,283,1,875637963
798,399,1,875638680
798,736,1,875639010
798,143,1,875639061
798,485,1,875639784
92,475,1,875640148
92,50,1,875640148
92,276,1,875640251
92,100,1,875640294
92,121,1,875640679
92,582,1,875641516
307,257,1,875645340
307,408,1,875645579
300,872,1,875650068
300,881,1,875650105
300,876,1,875650105
300,1094,1,875650298
398,15,1,875651828
398,1,1,875652927
398,50,1,875652927
92,209,1,875652934
92,98,1,875652934
92,12,1,875652934
92,89,1,875652981
92,195,1,875652981
92,176,1,875652981
92,963,1,875652981
92,180,1,875653016
92,198,1,875653016
92,179,1,875653077
92,169,1,875653121
92,855,1,875653162
92,69,1,875653198
92,789,1,875653242
92,56,1,875653271
92,1073,1,875653271
92,518,1,875653579
92,640,1,875653579
92,223,1,875653723
92,238,1,875654159
92,8,1,875654159
92,174,1,875654189
92,433,1,875654665
92,71,1,875654888
279,265,1,875655063
798,173,1,875656071
398,498,1,875657734
398,482,1,875657802
398,478,1,875657857
398,485,1,875657857
398,228,1,875657926
398,144,1,875658715
398,604,1,875658794
398,480,1,875658794
593,100,1,875658824
593,56,1,875658887
398,705,1,875658898
593,70,1,875658983
593,255,1,875659055
398,69,1,875659191
398,95,1,875659266
398,423,1,875659319
593,282,1,875659518
593,111,1,875659576
593,126,1,875659777
593,286,1,875660009
398,197,1,875660226
593,866,1,875660236
398,28,1,875660302
593,69,1,875660419
398,205,1,875660535
398,174,1,875660535
593,478,1,875660788
593,1119,1,875660823
593,357,1,875661486
593,200,1,875661567
593,98,1,875661596
543,12,1,875665787
543,190,1,875665787
543,207,1,875665787
543,1159,1,875665787
543,371,1,875665787
543,603,1,875665787
543,474,1,875665787
760,258,1,875665793
760,845,1,875666110
543,135,1,875667109
760,776,1,875667247
760,365,1,875668737
760,451,1,875668781
760,1037,1,875668781
593,196,1,875670939
593,633,1,875671081
593,153,1,875671107
593,496,1,875671198
593,216,1,875671277
593,660,1,875671372
593,318,1,875671413
593,161,1,875671464
593,659,1,875671464
593,155,1,875671579
593,417,1,875671598
593,162,1,875671807
593,66,1,875671807
593,241,1,875672874
593,739,1,875672970
870,527,1,875679687
870,357,1,875679687
870,673,1,875679721
870,45,1,875679795
870,480,1,875680142
870,793,1,875680258
307,483,1,875680937
307,153,1,875681145
1,268,1,875692927
398,132,1,875716829
398,435,1,875717106
398,520,1,875717106
398,194,1,875717638
398,185,1,875717638
398,1450,1,875717717
398,124,1,875717717
398,521,1,875717779
398,178,1,875718614
398,491,1,875718954
119,879,1,875720232
398,483,1,875720673
5,436,1,875720717
398,496,1,875721111
398,82,1,875721348
